concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
947823,rociletinib; systemic,Drug,ATC,ATC 5th,C,L01EB05,2021-02-22,2099-12-31,
947824,ribociclib; oral,Drug,ATC,ATC 5th,C,L01EF02,2021-02-22,2099-12-31,
947825,lurbinectedin; parenteral,Drug,ATC,ATC 5th,C,L01XX69,2021-02-22,2099-12-31,
947826,pegunigalsidase alfa; systemic,Drug,ATC,ATC 5th,C,A16AB20,2021-02-22,2099-12-31,
947827,"influenza, virus like particles; systemic",Drug,ATC,ATC 5th,C,J07BB04,2021-02-22,2099-12-31,
947828,bimekizumab; systemic,Drug,ATC,ATC 5th,C,L04AC21,2021-02-22,2099-12-31,
947829,ketoconazole; systemic,Drug,ATC,ATC 5th,C,H02CA03,2021-02-22,2099-12-31,
947830,Bcr-abl tyrosine kinase inhibitors,Drug,ATC,ATC 4th,C,L01EA,2021-02-22,2099-12-31,
947831,quizartinib; oral,Drug,ATC,ATC 5th,C,L01EX11,2021-02-22,2099-12-31,
947832,Integrase inhibitors,Drug,ATC,ATC 4th,C,J05AJ,2021-02-22,2099-12-31,
947833,Other antiparkinson drugs,Drug,ATC,ATC 4th,C,N04CX,2021-02-22,2099-12-31,
947834,oteseconazole; systemic,Drug,ATC,ATC 5th,C,J02AC06,2021-02-22,2099-12-31,
947835,veliparib; systemic,Drug,ATC,ATC 5th,C,L01XK05,2021-02-22,2099-12-31,
947836,Hedgehog pathway inhibitors,Drug,ATC,ATC 4th,C,L01XJ,2021-02-22,2099-12-31,
947837,lenvatinib; oral,Drug,ATC,ATC 5th,C,L01EX08,2021-02-22,2099-12-31,
947838,dostarlimab; systemic,Drug,ATC,ATC 5th,C,L01XC40,2021-02-22,2099-12-31,
947839,pertuzumab and trastuzumab; parenteral,Drug,ATC,ATC 5th,C,L01XY02,2021-02-22,2099-12-31,
947840,enfortumab vedotin; parenteral,Drug,ATC,ATC 5th,C,L01XC36,2021-02-22,2099-12-31,
947841,Anaplastic lymphoma kinase (ALK) inhibitors,Drug,ATC,ATC 4th,C,L01ED,2021-02-22,2099-12-31,
947842,B-raf serine-threonine kinase (BRAF) inhibitors,Drug,ATC,ATC 4th,C,L01EC,2021-02-22,2099-12-31,
947843,metformin and lobeglitazone; systemic,Drug,ATC,ATC 5th,C,A10BD26,2021-02-22,2099-12-31,
947844,trilaciclib; systemic,Drug,ATC,ATC 5th,C,V03AF12,2021-02-22,2099-12-31,
947845,Human epidermal growth factor receptor 2 (HER2) tyrosine kinase inhibitors,Drug,ATC,ATC 4th,C,L01EH,2021-02-22,2099-12-31,
947846,axitinib; oral,Drug,ATC,ATC 5th,C,L01EK01,2021-02-22,2099-12-31,
947847,beinaglutide; systemic,Drug,ATC,ATC 5th,C,A10BJ07,2021-02-22,2099-12-31,
947848,brigatinib; oral,Drug,ATC,ATC 5th,C,L01ED04,2021-02-22,2099-12-31,
947849,axicabtagene ciloleucel; parenteral,Drug,ATC,ATC 5th,C,L01XX70,2021-02-22,2099-12-31,
947850,calcifediol; oral,Drug,ATC,ATC 5th,C,H05BX05,2021-02-22,2099-12-31,
947851,zinc sulfate; systemic,Drug,ATC,ATC 5th,C,B05XA18,2021-02-22,2099-12-31,
947852,cenobamate; oral,Drug,ATC,ATC 5th,C,N03AX25,2021-02-22,2099-12-31,
947853,Cyclin-dependent kinase (CDK) inhibitors,Drug,ATC,ATC 4th,C,L01EF,2021-02-22,2099-12-31,
947854,Phosphatidylinositol-3-kinase (Pi3K) inhibitors,Drug,ATC,ATC 4th,C,L01EM,2021-02-22,2099-12-31,
947855,sunitinib; oral,Drug,ATC,ATC 5th,C,L01EX01,2021-02-22,2099-12-31,
947856,tivozanib; oral,Drug,ATC,ATC 5th,C,L01EK03,2021-02-22,2099-12-31,
947857,moxetumomab pasudotox; parenteral,Drug,ATC,ATC 5th,C,L01XC34,2021-02-22,2099-12-31,
947858,levamlodipine; oral,Drug,ATC,ATC 5th,C,C08CA17,2021-02-22,2099-12-31,
947859,clascoterone; topical,Drug,ATC,ATC 5th,C,D10AX06,2021-02-22,2099-12-31,
947860,encorafenib; oral,Drug,ATC,ATC 5th,C,L01EC03,2021-02-22,2099-12-31,
947861,vorinostat; oral,Drug,ATC,ATC 5th,C,L01XH01,2021-02-22,2099-12-31,
947862,evinacumab; systemic,Drug,ATC,ATC 5th,C,C10AX17,2021-02-22,2099-12-31,
947863,cetirizine; ophthalmic,Drug,ATC,ATC 5th,C,S01GX12,2021-02-22,2099-12-31,
947864,nilotinib; oral,Drug,ATC,ATC 5th,C,L01EA03,2021-02-22,2099-12-31,
947865,idelalisib; oral,Drug,ATC,ATC 5th,C,L01EM01,2021-02-22,2099-12-31,
947866,bulevirtide; systemic,Drug,ATC,ATC 5th,C,J05AX28,2021-02-22,2099-12-31,
947867,tezepelumab; systemic,Drug,ATC,ATC 5th,C,R03DX11,2021-02-22,2099-12-31,
947868,topotecan; systemic,Drug,ATC,ATC 5th,C,L01CE01,2021-02-22,2099-12-31,
947869,Poly (ADP-ribose) polymerase (PARP) inhibitors,Drug,ATC,ATC 4th,C,L01XK,2021-02-22,2099-12-31,
947870,dacomitinib; oral,Drug,ATC,ATC 5th,C,L01EB07,2021-02-22,2099-12-31,
947871,"imipenem, cilastatin and relebactam; parenteral",Drug,ATC,ATC 5th,C,J01DH56,2021-02-22,2099-12-31,
947872,entrectinib; oral,Drug,ATC,ATC 5th,C,L01EX14,2021-02-22,2099-12-31,
947873,capmatinib; oral,Drug,ATC,ATC 5th,C,L01EX17,2021-02-22,2099-12-31,
947874,tazarotene and ulobetasol; topical,Drug,ATC,ATC 5th,C,D05AX55,2021-02-22,2099-12-31,
947875,vericiguat; systemic,Drug,ATC,ATC 5th,C,C01DX22,2021-02-22,2099-12-31,
947876,tilidine and naloxone; systemic,Drug,ATC,ATC 5th,C,N02AX51,2021-02-22,2099-12-31,
947877,chloroquine and proguanil; systemic,Drug,ATC,ATC 5th,C,P01BB52,2021-02-22,2099-12-31,
947878,osimertinib; oral,Drug,ATC,ATC 5th,C,L01EB04,2021-02-22,2099-12-31,
947879,pralsetinib; oral,Drug,ATC,ATC 5th,C,L01EX23,2021-02-22,2099-12-31,
947880,erdafitinib; oral,Drug,ATC,ATC 5th,C,L01EX16,2021-02-22,2099-12-31,
947881,niraparib; oral,Drug,ATC,ATC 5th,C,L01XK02,2021-02-22,2099-12-31,
947882,fosdenopterin; systemic,Drug,ATC,ATC 5th,C,A16AX19,2021-02-22,2099-12-31,
947883,ridaforolimus; systemic,Drug,ATC,ATC 5th,C,L01EG03,2021-02-22,2099-12-31,
947884,talazoparib; oral,Drug,ATC,ATC 5th,C,L01XK04,2021-02-22,2099-12-31,
947885,tucatinib; oral,Drug,ATC,ATC 5th,C,L01EH03,2021-02-22,2099-12-31,
947886,acalabrutinib; oral,Drug,ATC,ATC 5th,C,L01EL02,2021-02-22,2099-12-31,
947887,somapacitan; systemic,Drug,ATC,ATC 5th,C,H01AC07,2021-02-22,2099-12-31,
947888,ponesimod; systemic,Drug,ATC,ATC 5th,C,L04AA50,2021-02-22,2099-12-31,
947889,levonadifloxacin; systemic,Drug,ATC,ATC 5th,C,J01MA24,2021-02-22,2099-12-31,
947891,inclisiran; systemic,Drug,ATC,ATC 5th,C,C10AX16,2021-02-22,2099-12-31,
947892,cabotegravir; systemic,Drug,ATC,ATC 5th,C,J05AJ04,2021-02-22,2099-12-31,
947893,ibrutinib; oral,Drug,ATC,ATC 5th,C,L01EL01,2021-02-22,2099-12-31,
947894,duvelisib; oral,Drug,ATC,ATC 5th,C,L01EM04,2021-02-22,2099-12-31,
947895,Mitogen-activated protein kinase (MEK) inhibitors,Drug,ATC,ATC 4th,C,L01EE,2021-02-22,2099-12-31,
947896,OTHER ANTIPARKINSON DRUGS,Drug,ATC,ATC 3rd,C,N04C,2021-02-22,2099-12-31,
947897,ebola vaccines; systemic,Drug,ATC,ATC 5th,C,J07BX02,2021-02-22,2099-12-31,
947898,vosoritide; systemic,Drug,ATC,ATC 5th,C,M05BX07,2021-02-22,2099-12-31,
947899,Retinoids for cancer treatment,Drug,ATC,ATC 4th,C,L01XF,2021-02-22,2099-12-31,
947900,pravastatin and ezetimibe; systemic,Drug,ATC,ATC 5th,C,C10BA11,2021-02-22,2099-12-31,
947901,pamiparib; systemic,Drug,ATC,ATC 5th,C,L01XK06,2021-02-22,2099-12-31,
947902,belumosudil; systemic,Drug,ATC,ATC 5th,C,L04AA48,2021-02-22,2099-12-31,
947903,zanubrutinib; oral,Drug,ATC,ATC 5th,C,L01EL03,2021-02-22,2099-12-31,
947904,binimetinib; oral,Drug,ATC,ATC 5th,C,L01EE03,2021-02-22,2099-12-31,
947905,Other protein kinase inhibitors,Drug,ATC,ATC 4th,C,L01EX,2021-02-22,2099-12-31,
947906,ripretinib; oral,Drug,ATC,ATC 5th,C,L01EX19,2021-02-22,2099-12-31,
947907,ammonia (13n); systemic,Drug,ATC,ATC 5th,C,V09GX05,2021-02-22,2099-12-31,
947908,avapritinib; oral,Drug,ATC,ATC 5th,C,L01EX18,2021-02-22,2099-12-31,
947909,artemisinin and piperaquine; oral,Drug,ATC,ATC 5th,C,P01BF07,2021-02-22,2099-12-31,
947910,pexidartinib; oral,Drug,ATC,ATC 5th,C,L01EX15,2021-02-22,2099-12-31,
947911,"mometasone, combinations; topical (corticosteroids)",Drug,ATC,ATC 5th,C,R01AD59,2021-02-22,2099-12-31,
947912,belinostat; parenteral,Drug,ATC,ATC 5th,C,L01XH04,2021-02-22,2099-12-31,
947913,daprodustat; systemic,Drug,ATC,ATC 5th,C,B03XA07,2021-02-22,2099-12-31,
947914,sodium phosphate; oral (drugs for treatment of hypercalcemia),Drug,ATC,ATC 5th,C,V03AG05,2021-02-22,2099-12-31,
947915,brimonidine; ophthalmic (sympathomimetics used as decongestants),Drug,ATC,ATC 5th,C,S01GA07,2021-02-22,2099-12-31,
947916,fenfluramine; oral (antiepileptics),Drug,ATC,ATC 5th,C,N03AX26,2021-02-22,2099-12-31,
947917,everolimus; oral (mammalian target of rapamycin kinase inhibitors (mtor)),Drug,ATC,ATC 5th,C,L01EG02,2021-02-22,2099-12-31,
947918,sodium benzoate and sodium phenylacetate; systemic,Drug,ATC,ATC 5th,C,A16AX30,2021-02-22,2099-12-31,
947920,bupivacaine and meloxicam; parenteral,Drug,ATC,ATC 5th,C,N01BB59,2021-02-22,2099-12-31,
947923,lasmiditan; oral,Drug,ATC,ATC 5th,C,N02CC08,2021-02-22,2099-12-31,
947924,satralizumab; parenteral,Drug,ATC,ATC 5th,C,L04AC19,2021-02-22,2099-12-31,
947925,onasemnogene abeparvovec; parenteral,Drug,ATC,ATC 5th,C,M09AX09,2021-02-22,2099-12-31,
947927,rimegepant; oral,Drug,ATC,ATC 5th,C,N02CD06,2021-02-22,2099-12-31,
947928,volanesorsen; parenteral,Drug,ATC,ATC 5th,C,C10AX18,2021-02-22,2099-12-31,
947929,diroximel fumarate; oral,Drug,ATC,ATC 5th,C,L04AX09,2021-02-22,2099-12-31,
947930,tisagenlecleucel; parenteral,Drug,ATC,ATC 5th,C,L01XX71,2021-02-22,2099-12-31,
947931,deutetrabenazine; oral,Drug,ATC,ATC 5th,C,N07XX16,2021-02-22,2099-12-31,
947932,"ivacaftor, tezacaftor and elexacaftor; oral",Drug,ATC,ATC 5th,C,R07AX32,2021-02-22,2099-12-31,
947933,"voxelotor; systemic, topical",Drug,ATC,ATC 5th,C,B06AX03,2021-02-22,2099-12-31,
947934,setmelanotide; parenteral,Drug,ATC,ATC 5th,C,A08AA12,2021-02-22,2099-12-31,
947935,istradefylline; oral,Drug,ATC,ATC 5th,C,N04CX01,2021-02-22,2099-12-31,
947936,dabrafenib; oral,Drug,ATC,ATC 5th,C,L01EC02,2021-02-22,2099-12-31,
947937,lemborexant; oral,Drug,ATC,ATC 5th,C,N05CM21,2021-02-22,2099-12-31,
947938,teneligliptin; oral,Drug,ATC,ATC 5th,C,A10BH08,2021-02-22,2099-12-31,
947939,belantamab mafodotin; parenteral,Drug,ATC,ATC 5th,C,L01XC39,2021-02-22,2099-12-31,
947940,filgotinib; oral,Drug,ATC,ATC 5th,C,L04AA45,2021-02-22,2099-12-31,
947941,"atorvastatin, amlodipine and ramipril; oral",Drug,ATC,ATC 5th,C,C10BX18,2021-02-22,2099-12-31,
947942,lumasiran; parenteral,Drug,ATC,ATC 5th,C,A16AX18,2021-02-22,2099-12-31,
947943,regorafenib; oral,Drug,ATC,ATC 5th,C,L01EX05,2021-02-22,2099-12-31,
947944,lonafarnib; oral,Drug,ATC,ATC 5th,C,A16AX20,2021-02-22,2099-12-31,
947945,teprotumumab; parenteral,Drug,ATC,ATC 5th,C,L04AA53,2021-02-22,2099-12-31,
947946,viltolarsen; parenteral,Drug,ATC,ATC 5th,C,M09AX12,2021-02-22,2099-12-31,
947947,raltegravir; oral,Drug,ATC,ATC 5th,C,J05AJ01,2021-02-22,2099-12-31,
947948,dolutegravir; oral,Drug,ATC,ATC 5th,C,J05AJ03,2021-02-22,2099-12-31,
947949,irinotecan; parenteral,Drug,ATC,ATC 5th,C,L01CE02,2021-02-22,2099-12-31,
947950,belotecan; parenteral,Drug,ATC,ATC 5th,C,L01CE04,2021-02-22,2099-12-31,
947951,olmutinib; oral,Drug,ATC,ATC 5th,C,L01EB06,2021-02-22,2099-12-31,
947952,icotinib; oral,Drug,ATC,ATC 5th,C,L01EB08,2021-02-22,2099-12-31,
947954,cefiderocol; parenteral,Drug,ATC,ATC 5th,C,J01DI04,2021-02-22,2099-12-31,
947955,tegoprazan; oral,Drug,ATC,ATC 5th,C,A02BC09,2021-02-22,2099-12-31,
947956,isatuximab; parenteral,Drug,ATC,ATC 5th,C,L01XC38,2021-02-22,2099-12-31,
947957,bortezomib; parenteral,Drug,ATC,ATC 5th,C,L01XG01,2021-02-22,2099-12-31,
947958,carfilzomib; parenteral,Drug,ATC,ATC 5th,C,L01XG02,2021-02-22,2099-12-31,
947959,romidepsin; parenteral,Drug,ATC,ATC 5th,C,L01XH02,2021-02-22,2099-12-31,
947960,risdiplam; oral,Drug,ATC,ATC 5th,C,M09AX10,2021-02-22,2099-12-31,
947961,lumateperone; oral,Drug,ATC,ATC 5th,C,N05AD10,2021-02-22,2099-12-31,
947962,tirbanibulin; topical,Drug,ATC,ATC 5th,C,D06BX03,2021-02-22,2099-12-31,
947965,imeglimin; systemic,Drug,ATC,ATC 5th,C,A10BX15,2021-02-22,2099-12-31,
947966,polatuzumab vedotin; parenteral,Drug,ATC,ATC 5th,C,L01XC37,2021-02-22,2099-12-31,
947967,sonidegib; oral,Drug,ATC,ATC 5th,C,L01XJ02,2021-02-22,2099-12-31,
947968,glasdegib; oral,Drug,ATC,ATC 5th,C,L01XJ03,2021-02-22,2099-12-31,
947969,olaparib; oral,Drug,ATC,ATC 5th,C,L01XK01,2021-02-22,2099-12-31,
947970,vismodegib; oral,Drug,ATC,ATC 5th,C,L01XJ01,2021-02-22,2099-12-31,
947971,selumetinib; oral,Drug,ATC,ATC 5th,C,L01EE04,2021-02-22,2099-12-31,
947972,givosiran; parenteral,Drug,ATC,ATC 5th,C,A16AX16,2021-02-22,2099-12-31,
947973,eptinezumab; parenteral,Drug,ATC,ATC 5th,C,N02CD05,2021-02-22,2099-12-31,
947974,vandetanib; oral,Drug,ATC,ATC 5th,C,L01EX04,2021-02-22,2099-12-31,
947975,ripasudil; ophthalmic,Drug,ATC,ATC 5th,C,S01EX07,2021-02-22,2099-12-31,
947976,bremelanotide; parenteral,Drug,ATC,ATC 5th,C,G02CX05,2021-02-22,2099-12-31,
947977,Proteasome inhibitors,Drug,ATC,ATC 4th,C,L01XG,2021-02-22,2099-12-31,
947978,norfloxacin and metronidazole; systemic,Drug,ATC,ATC 5th,C,J01RA14,2021-02-22,2099-12-31,
947979,nimetazepam; oral,Drug,ATC,ATC 5th,C,N05CD15,2021-02-22,2099-12-31,
947980,tilbroquinol and tiliquinol; oral,Drug,ATC,ATC 5th,C,P01AA30,2021-02-22,2099-12-31,
947981,luseogliflozin; oral,Drug,ATC,ATC 5th,C,A10BK07,2021-02-22,2099-12-31,
947982,pretomanid; oral,Drug,ATC,ATC 5th,C,J04AK08,2021-02-22,2099-12-31,
947983,drospirenone and estetrol; oral,Drug,ATC,ATC 5th,C,G03AA18,2021-02-22,2099-12-31,
947984,fostemsavir; oral,Drug,ATC,ATC 5th,C,J05AX29,2021-02-22,2099-12-31,
947985,ofatumumab; parenteral (selective immunosuppressants),Drug,ATC,ATC 5th,C,L04AA52,2021-02-22,2099-12-31,
947986,cefixime and ornidazole; systemic,Drug,ATC,ATC 5th,C,J01RA15,2021-02-22,2099-12-31,
947987,ramipril and bisoprolol; systemic,Drug,ATC,ATC 5th,C,C09BX05,2021-02-22,2099-12-31,
947992,abametapir; topical,Drug,ATC,ATC 5th,C,P03AX07,2021-02-22,2099-12-31,
947993,fosravuconazole; oral; topical,Drug,ATC,ATC 5th,C,D01BA03,2021-02-22,2099-12-31,
947994,tralokinumab; topical,Drug,ATC,ATC 5th,C,D11AH07,2021-02-22,2099-12-31,
947995,caffeine; topical,Drug,ATC,ATC 5th,C,D11AX26,2021-02-22,2099-12-31,
947996,"berotralstat; systemic, topical",Drug,ATC,ATC 5th,C,B06AC06,2021-02-22,2099-12-31,
947997,ixazomib; oral,Drug,ATC,ATC 5th,C,L01XG03,2021-02-22,2099-12-31,
947998,rucaparib; oral,Drug,ATC,ATC 5th,C,L01XK03,2021-02-22,2099-12-31,
947999,erlotinib; oral (epidermal growth factor receptor (egfr) tyrosine kinase inhibitors),Drug,ATC,ATC 5th,C,L01EB02,2021-02-22,2099-12-31,
948000,betibeglogene autotemcel; systemic,Drug,ATC,ATC 5th,C,B06AX02,2021-02-22,2099-12-31,
948001,imatinib; oral (bcr-abl tyrosine kinase inhibitors),Drug,ATC,ATC 5th,C,L01EA01,2021-02-22,2099-12-31,
948002,gefitinib; oral (epidermal growth factor receptor (egfr) tyrosine kinase inhibitors),Drug,ATC,ATC 5th,C,L01EB01,2021-02-22,2099-12-31,
948042,[D] imatinib; oral,Drug,ATC,ATC 5th,,L01XX28,1970-01-01,2007-12-31,D
948043,"[D] artemether, combinations; systemic",Drug,ATC,ATC 5th,,P01BE52,1970-01-01,2011-12-31,D
948066,"[D] c1-inhibitor, plasma derived; parenteral",Drug,ATC,ATC 5th,,B02AB03,1970-01-01,2012-12-31,D
948067,[D] gefitinib; oral,Drug,ATC,ATC 5th,,L01XX31,1970-01-01,2007-12-31,D
948068,[D] erlotinib; oral,Drug,ATC,ATC 5th,,L01XX34,1970-01-01,2007-12-31,D
948073,"[D] ceftriaxone, combinations; parenteral",Drug,ATC,ATC 5th,,J01DA63,1970-01-01,2005-12-31,D
948074,"[D] ribavirin, combinations; systemic",Drug,ATC,ATC 5th,,J05AB54,1970-01-01,2007-12-31,D
948075,maralixibat chloride; systemic,Drug,ATC,ATC 5th,C,A05AX04,2021-02-22,2099-12-31,
948076,"haemophilus influenza b, combinations with meningococcus c,y, conjugated; systemic",Drug,ATC,ATC 5th,C,J07AG54,2021-02-22,2099-12-31,
948077,tepotinib; systemic,Drug,ATC,ATC 5th,C,L01EX21,2021-02-22,2099-12-31,
1123609,lixisenatide; parenteral,Drug,ATC,ATC 5th,C,A10BJ03,1970-01-01,2099-12-31,
1123610,metreleptin; oral,Drug,ATC,ATC 5th,C,A16AA07,1970-01-01,2099-12-31,
1123611,dulaglutide; parenteral,Drug,ATC,ATC 5th,C,A10BJ05,1970-01-01,2099-12-31,
1123612,tenofovir alafenamide; oral,Drug,ATC,ATC 5th,C,J05AF13,1970-01-01,2099-12-31,
1123613,betulae cortex; topical,Drug,ATC,ATC 5th,C,D03AX13,1970-01-01,2099-12-31,
1123614,codeine and other non-opioid analgesics; systemic,Drug,ATC,ATC 5th,C,N02AJ09,1970-01-01,2099-12-31,
1123615,dihydrocodeine and other non-opioid analgesics; systemic,Drug,ATC,ATC 5th,C,N02AJ03,1970-01-01,2099-12-31,
1123616,empegfilgrastim; systemic,Drug,ATC,ATC 5th,C,L03AA16,1970-01-01,2099-12-31,
1123617,gallium (68Ga) edotreotide,Drug,ATC,ATC 5th,C,V09IX09,1970-01-01,2099-12-31,
1123618,Glucagon-like peptide-1 (GLP-1) analogues,Drug,ATC,ATC 4th,C,A10BJ,1970-01-01,2099-12-31,
1123619,ocrelizumab; systemic,Drug,ATC,ATC 5th,C,L04AA36,1970-01-01,2099-12-31,
1123620,solithromycin; systemic,Drug,ATC,ATC 5th,C,J01FA16,1970-01-01,2099-12-31,
1123622,ixekizumab; parenteral,Drug,ATC,ATC 5th,C,L04AC13,1970-01-01,2099-12-31,
1123623,"atorvastatin, acetylsalicylic acid and perindopril; systemic",Drug,ATC,ATC 5th,C,C10BX12,1970-01-01,2099-12-31,
1123624,"carvedilol and ivabradine; oral, rectal",Drug,ATC,ATC 5th,C,C07FX06,1970-01-01,2099-12-31,
1123625,propranolol and other combinations; systemic,Drug,ATC,ATC 5th,C,C07FX01,1970-01-01,2099-12-31,
1123626,tramadol and dexketoprofen; systemic,Drug,ATC,ATC 5th,C,N02AJ14,1970-01-01,2099-12-31,
1123627,Sodium-glucose co-transporter 2 (SGLT2) inhibitors,Drug,ATC,ATC 4th,C,A10BK,1970-01-01,2099-12-31,
1123629,vosaroxin; systemic,Drug,ATC,ATC 5th,C,L01XX53,1970-01-01,2099-12-31,
1123630,liraglutide; parenteral,Drug,ATC,ATC 5th,C,A10BJ02,1970-01-01,2099-12-31,
1123631,codeine and ibuprofen; systemic,Drug,ATC,ATC 5th,C,N02AJ08,1970-01-01,2099-12-31,
1123632,piketoprofen; topical,Drug,ATC,ATC 5th,C,M02AA28,1970-01-01,2099-12-31,
1123633,exenatide; parenteral,Drug,ATC,ATC 5th,C,A10BJ01,1970-01-01,2099-12-31,
1123645,tramadol and paracetamol; systemic,Drug,ATC,ATC 5th,C,N02AJ13,1970-01-01,2099-12-31,
1123646,inotuzumab ozogamicin; parenteral,Drug,ATC,ATC 5th,C,L01XC26,1970-01-01,2099-12-31,
1123647,codeine and paracetamol; systemic,Drug,ATC,ATC 5th,C,N02AJ06,1970-01-01,2099-12-31,
1123673,canagliflozin; oral,Drug,ATC,ATC 5th,C,A10BK02,1970-01-01,2099-12-31,
1123676,venetoclax; oral,Drug,ATC,ATC 5th,C,L01XX52,1970-01-01,2099-12-31,
1123677,pimavanserin; oral,Drug,ATC,ATC 5th,C,N05AX17,1970-01-01,2099-12-31,
1123678,codeine and acetylsalicylic acid; systemic,Drug,ATC,ATC 5th,C,N02AJ07,1970-01-01,2099-12-31,
1123679,metoprolol and ivabradine; systemic,Drug,ATC,ATC 5th,C,C07FX05,1970-01-01,2099-12-31,
1123680,tiazotic acid,Drug,ATC,ATC 5th,C,C01EB23,1970-01-01,2099-12-31,
1123681,sarilumab; systemic,Drug,ATC,ATC 5th,C,L04AC14,1970-01-01,2099-12-31,
1123698,"Beta blocking agents, other combinations",Drug,ATC,ATC 4th,C,C07FX,1970-01-01,2099-12-31,
1123739,albiglutide; parenteral,Drug,ATC,ATC 5th,C,A10BJ04,1970-01-01,2099-12-31,
1123740,empagliflozin; oral,Drug,ATC,ATC 5th,C,A10BK03,1970-01-01,2099-12-31,
1123741,alirocumab; parenteral,Drug,ATC,ATC 5th,C,C10AX14,1970-01-01,2099-12-31,
1123742,talimogene laherparepvec; parenteral,Drug,ATC,ATC 5th,C,L01XX51,1970-01-01,2099-12-31,
1123744,bezlotoxumab; systemic,Drug,ATC,ATC 5th,C,J06BB21,1970-01-01,2099-12-31,
1123745,arterolane and piperaquine; oral,Drug,ATC,ATC 5th,C,P01BX02,1970-01-01,2099-12-31,
1123746,burosumab; parenteral,Drug,ATC,ATC 5th,C,M05BX05,1970-01-01,2099-12-31,
1123747,oxycodone and acetylsalicylic acid; systemic,Drug,ATC,ATC 5th,C,N02AJ18,1970-01-01,2099-12-31,
1123748,oxycodone and paracetamol; systemic,Drug,ATC,ATC 5th,C,N02AJ17,1970-01-01,2099-12-31,
1123749,patiromer calcium; oral,Drug,ATC,ATC 5th,C,V03AE09,1970-01-01,2099-12-31,
1123776,elotuzumab; parenteral,Drug,ATC,ATC 5th,C,L01XC23,1970-01-01,2099-12-31,
1123777,dihydrocodeine and acetylsalicylic acid; systemic,Drug,ATC,ATC 5th,C,N02AJ02,1970-01-01,2099-12-31,
1123778,metoprolol and amlodipine; systemic,Drug,ATC,ATC 5th,C,C07FB13,1970-01-01,2099-12-31,
1123780,sotalol and acetylsalicylic acid; systemic,Drug,ATC,ATC 5th,C,C07FX02,1970-01-01,2099-12-31,
1123781,safinamide; oral,Drug,ATC,ATC 5th,C,N04BD03,1970-01-01,2099-12-31,
1123782,deoxycholic acid; topical,Drug,ATC,ATC 5th,C,D11AX24,1970-01-01,2099-12-31,
1123783,tiopronin; oral,Drug,ATC,ATC 5th,C,G04BX16,1970-01-01,2099-12-31,
1123810,naloxone; systemic (peripheral opioid receptor antagonists),Drug,ATC,ATC 5th,C,A06AH04,1970-01-01,2099-12-31,
1123811,trientine; oral,Drug,ATC,ATC 5th,C,A16AX12,1970-01-01,2099-12-31,
1123812,ferric maltol; oral,Drug,ATC,ATC 5th,C,B03AB10,1970-01-01,2099-12-31,
1123813,salbutamol and beclometasone; inhalant,Drug,ATC,ATC 5th,C,R03AK13,1970-01-01,2099-12-31,
1123814,cinitapride; oral,Drug,ATC,ATC 5th,C,A03FA08,1970-01-01,2099-12-31,
1123815,hydroquinidine; oral,Drug,ATC,ATC 5th,C,C01BA13,1970-01-01,2099-12-31,
1123816,bentazepam; oral,Drug,ATC,ATC 5th,C,N05BA24,1970-01-01,2099-12-31,
1123817,oxycodone and ibuprofen; systemic,Drug,ATC,ATC 5th,C,N02AJ19,1970-01-01,2099-12-31,
1123818,aminobenzoate potassium; topical,Drug,ATC,ATC 5th,C,D11AX23,1970-01-01,2099-12-31,
1123819,landiolol; parenteral,Drug,ATC,ATC 5th,C,C07AB14,1970-01-01,2099-12-31,
1123820,dihydrocodeine and paracetamol; systemic,Drug,ATC,ATC 5th,C,N02AJ01,1970-01-01,2099-12-31,
1123823,aceneuramic acid,Drug,ATC,ATC 5th,C,M09AX05,1970-01-01,2099-12-31,
1123824,phenylephrine and ketorolac; ophthalmic,Drug,ATC,ATC 5th,C,S01FB51,1970-01-01,2099-12-31,
1123825,fluoroethyl-L-tyrosine (18F),Drug,ATC,ATC 5th,C,V09IX10,1970-01-01,2099-12-31,
1123826,uridine triacetate; oral,Drug,ATC,ATC 5th,C,A16AX13,1970-01-01,2099-12-31,
1123827,rolapitant; oral,Drug,ATC,ATC 5th,C,A04AD14,1970-01-01,2099-12-31,
1123828,mepolizumab; parenteral,Drug,ATC,ATC 5th,C,R03DX09,1970-01-01,2099-12-31,
1123830,fluoroestradiol (18F),Drug,ATC,ATC 5th,C,V09IX11,1970-01-01,2099-12-31,
1123831,follitropin delta; systemic,Drug,ATC,ATC 5th,C,G03GA10,1970-01-01,2099-12-31,
1123889,mogamulizumab; parenteral,Drug,ATC,ATC 5th,C,L01XC25,1970-01-01,2099-12-31,
1123890,dapagliflozin; oral,Drug,ATC,ATC 5th,C,A10BK01,1970-01-01,2099-12-31,
1123891,edoxaban; oral,Drug,ATC,ATC 5th,C,B01AF03,1970-01-01,2099-12-31,
1123892,eluxadoline; oral,Drug,ATC,ATC 5th,C,A07DA06,1970-01-01,2099-12-31,
1123893,bisoprolol and acetylsalicylic acid; systemic,Drug,ATC,ATC 5th,C,C07FX04,1970-01-01,2099-12-31,
1123894,desfesoterodine; oral,Drug,ATC,ATC 5th,C,G04BD13,1970-01-01,2099-12-31,
